Text,Label
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""B-25674,17.00,-12.00,5,Clothing,Skirt""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""10759 2017-11-28 Ana Trujillo""",PurchaseOrder
"Purchase Order,""Iss Pate chinois 10 24""",PurchaseOrder
"Purchase Order,""7 lUncle Bobs Organic Dried Pears 16 24""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-25853,26.00,11.00,2,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""16 Paviova 35 13.9""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""35 Steeleye Stout 130 18""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-25603,107.00,36.00,6,Clothing,Stole""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Invoice,""X51006350737.jpg,C W KHOO HARDWARE SDN BHD,oice,,31032018,13.80,Change 0""",Invoice
"Purchase Order,""B-25750,73.00,-31.00,1,Furniture,Bookcases""",PurchaseOrder
"Purchase Order,""purchase_orders_10302.pdf,""",PurchaseOrder
"Purchase Order,""72 Mozzarella di Giovanni 50 34.8""",PurchaseOrder
"Purchase Order,""10419 2017-01-20 Michael Holz""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""B-26093,492.00,187.00,2,Electronics,Accessories""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""B-26056,424.00,161.00,2,Clothing,Saree""",PurchaseOrder
"Purchase Order,""lat Jacks New England Clam Chowder 130 lees""",PurchaseOrder
"Purchase Order,""purchase_orders_10688.pdf,""",PurchaseOrder
"Purchase Order,""10513, 2017-04-22 Rita Maller""",PurchaseOrder
"Purchase Order,""purchase_orders_10541.pdf,""",PurchaseOrder
"Purchase Order,""let Sirop érable 5 28.5""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Invoice,""10497,LEHMS,2017-04-04,tenate Messner,invoice_10497.pdf""",Invoice
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""10881 2018-02-11 Patricio Simpson""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""10934 2018-03-09 Renate Messner""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Shipping Manifest,""order_10730.pdf,Order ID 10730 Shipping Details Ship Name Bon app Ship Address 12, rue des Bouchers Ship Ciy Marseille Ship Region Western Europe Ship Postal Code 13008 Ship Country France Customer Details Customer 1D BONAP Customer Name Bon app Employee Details Employee Name Steven Buchanan Shipper Details Shipper 101 Shipper Name Speedy Express Order Details Order Date 2017-11-08 Shipped Date 2017-11-14 Products Product Paviova Quantity 15 Unit Price 17.45 Tota 261.75 Product Gorgonzola Teno Quantity 3 Unit Price 12.5, Tota 37.5 Product Louisiana Fiery Hot Pepper Sauce Quantity 10 Unit Price 21.05 Tota 210.5 Total Price otal Price 500.75""",ShippingDocument
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""56 Gnocchi di nonna Alice 40 38""",PurchaseOrder
"Receipt,""receipt165.jpg,1600 ax 691 329-1648 Idenpearcafe.com AugO615 1101AM Visa YOOKKXXKXKKXK 1779 XMXX d Type Total ignature cording to my eement Custom Copy""",Receipt
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""lea Tarte au sucre 120 490.3""",PurchaseOrder
"Purchase Order,""purchase_orders_10560.pdf,""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""28 Rosle Sauerkraut 28 36.4""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""B-25861,128.00,4.00,3,Clothing,Saree""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Receipt,""receipt146.jpg,gG MIGUEL S MEXICAN  . 3035 WW. KENNEDY BLVD TANPA itl 813 876 - 2567 3 WATER 0,00 1 GRAB SUIZA 18.25 1 SHRIMP VERACRUZ 14.95 1 ENCHILADA 4,95 1 FAJITA BF 13.95 1 TAKE QUT 0.25 4 HH MIGUELS MARGARIT  3.38 13.52 Subtotal 60.87 Tax 4.27 0519PM Total is5.14 PLEASE pay voip ecevER""",Receipt
"Purchase Order,""17 Alice Mutton 70 31.2""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""57 Ravioli Angelo 15 15.6""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Invoice,""X51006555780.jpg,HARASSAR FRESH MARKET SDN BHO,,,21072017,6,1""",Invoice
"Purchase Order,""10789 2017-12-22 Martine Rancé""",PurchaseOrder
"Invoice,""10381,LILAS,2016-12-12,carlos Gonzalez,invoice_10381.pdf""",Invoice
"Purchase Order,""purchase_orders_11046.pdf,""",PurchaseOrder
"Purchase Order,""B-25773,224.00,-143.00,3,Furniture,Chairs""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""110950 2018-03-16 Giovanni Rovel""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""73 Rod Kavier 15 15""",PurchaseOrder
"Purchase Order,""purchase_orders_10469.pdf,""",PurchaseOrder
"Invoice,""X51006620181.jpg,,,,,,002""",Invoice
"Receipt,""receipt50.jpg,EXCELLENCE SERV Daily Gril 2501 Colorado Ave Santa Monica, CA 90404 Server Dana 11012018 Table 541 730 PM B Guests 2 20027 Coke Short Rib Diet Coke Crispy Naked Wings Rib Eye Steak Broccoli Become a fan or write a review. Find us on Facebook, Twitter  Yelp. Subtotal 82.95 Tax 8.50 Total 91.45 Balance Due 91.45 Sign up  DailyGrill.com to Receive Exclusive Offers  Promotions.""",Receipt
"Purchase Order,""leo ICamembert Pierrot ie la7.2""",PurchaseOrder
"Purchase Order,""purchase_orders_10821.pdf,""",PurchaseOrder
"Invoice,""X51006328937.jpg,,BL,,31032017,12,19,CHANGE 38""",Invoice
"Purchase Order,""B-25777,61.00,-25.00,4,Electronics,Accessories""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Invoice,""X51006912974.jpg,ADE BS,invoice,,,1001000001,CASH""",Invoice
"Shipping Manifest,""order_10503.pdf,Order ID 10503 Shipping Details Ship Name Hungry Ow Al-Night Grocers Ship Address 8 Johnstown Road Ship Cty Cork Ship Region British sles Ship Postal Code None Ship Country Ireland Customer Details Customer 1D HUNGO Customer Name Hungry Ow Al-Night Grocers Employee Details Employee Name Michael Suyama Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-04-11 Shipped Date 2017-04-16 Products Product Totu Quantity 70 Unit Price 23.25 Total 1627.5 Product Louisiana Fiery Hot Pepper Sauce Quantity 20 Unit Price 21.05 Total 421.0 Total Price otal Price 2048.5""",ShippingDocument
"Invoice,""X51007846289.jpg,TAKE AWAY,SP-nul1-180607-1017888,,07062018,0,Member Number""",Invoice
"Invoice,""10383,AROUT,2016-12-16,Thomas Hardy,invoice_10383.pdf""",Invoice
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""59 Raclette Courdavault 10 ss""",PurchaseOrder
"Purchase Order,""la7 Zaanse koeken 12 los""",PurchaseOrder
"Purchase Order,""purchase_orders_10627.pdf,""",PurchaseOrder
"Invoice,""10933,ISLAT,2018-03-06,Helen Bennett,invoice_10933.pdf""",Invoice
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""B-25909,108.00,22.00,3,Electronics,Accessories""",PurchaseOrder
"Purchase Order,""0 kura 100 31""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""B-26010,176.00,-13.00,5,Furniture,Furnishings""",PurchaseOrder
"Purchase Order,""purchase_orders_11027.pdf,""",PurchaseOrder
"Purchase Order,""26 IGumbar Gummibarchen 70 24.9""",PurchaseOrder
"Purchase Order,""B-25904,871.00,131.00,2,Furniture,Bookcases""",PurchaseOrder
"Invoice,""X51007231372.jpg,,Invoice,,,3,""",Invoice
"Purchase Order,""B-25902,802.00,120.00,7,Electronics,Accessories""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""10541 2017-05-19 Mario Pontes,""",PurchaseOrder
"Purchase Order,""laa IGula Malacca 10 19.45""",PurchaseOrder
"Invoice,""X51005676546.jpg,,CASH,SIMPLIFIED,11012018,2,Doc No""",Invoice
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Invoice,""X51006557187.jpg,HAKASSAR FRESH MARKET SDN BHO,,,16102017,25.96,Vi Date""",Invoice
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""57 Ravioli Angelo 6 195""",PurchaseOrder
"Purchase Order,""10508 2017-04-16 Henriette Pfalzheim""",PurchaseOrder
"Purchase Order,""B-26038,130.00,61.00,3,Clothing,Shirt""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Invoice,""X51005757349.jpg,GOLDEN KEY MAKER,CS-0014134,,,5,Change""",Invoice
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""10327 2016-10-11 Maria Larsson""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""76 Lakkalikoori 160 18""",PurchaseOrder
"Purchase Order,""75 Rhonbrau Klosterbier 50 le2""",PurchaseOrder
"Invoice,""10293,TORTU,2016-08-29,Miguel angel Pactina,invoice_10293.pdf""",Invoice
"Purchase Order,""purchase_orders_11048.pdf,""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Invoice,""10479,RATTC,2017-03-19,Paula witson,invoice_10479.pdf""",Invoice
"Purchase Order,""10791 2017-12-23 Peter Franken""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""purchase_orders_10853.pdf,""",PurchaseOrder
"Purchase Order,""10289 2016-08-26 Victoria Ashworth""",PurchaseOrder
"Purchase Order,""17 Alice Mutton 36 31.2""",PurchaseOrder
"Invoice,""X51007103668.jpg,IOI PUCHONG,COTTON,,,6,GST""",Invoice
"Purchase Order,""les Louisiana Fiery Hot Pepper Sauce 21 21.05""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""B-25708,32.00,-8.00,2,Clothing,Stole""",PurchaseOrder
"Shipping Manifest,""order_10708.pdf,Order ID 10708 Shipping Details Ship Name The Big Cheese Ship Address 89 Jefferson Way Suite 2 Ship Cy Porland Ship Region Noth America Ship Postal Code 97201 Ship Country USA Customer Details CustomerID THER Customer Name The Big Cheese Employee Details Employee Name Michael Suyama Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-10-17 Shipped Date 2017-11-05 Products Product Chef Antons Gumbo Mix Quantity 4 Unit Price 21.35 Total 85.4 Product ilagd Sil Quantity 5 Unit Price 19.0 Total 95.0 Total Price Total Price 180.4""",ShippingDocument
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Shipping Manifest,""order_11003.pdf,Order ID 11003 Shipping Details Ship Name The Cracker Box Ship Address 55 Grzaly Peak Rl Ship Gay Bute Ship Region North America Ship Postal Code 59801 Ship Country USA Customer Details CustomerID THECR Customer Name The Cracker Box Employee Details Employee Name Janet Levering Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2016-04-06 Shipped Date 2018-04-08 Products Product Chai Quantity 4 Unit Price 18.0 Tota 720 Product Boston Crab Meat Quantity 10 Unit Price 18.4 Total 184.0 Product Flo Mix Quantity 10 Unit Price 7.0 Tota 70.0 Total Price Total Price 326.0""",ShippingDocument
"Purchase Order,""10257 2016-07-16 Carlos Hernandez""",PurchaseOrder
"Purchase Order,""B-25735,15.00,-7.00,1,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""2 Ichang 15 19""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""B-25698,87.00,-83.00,5,Clothing,Kurti""",PurchaseOrder
"Purchase Order,""B-25828,537.00,107.00,3,Clothing,Saree""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""lao IMaxilaku 25 120""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Invoice,""10691,QUICK,2017-10-03,Horst Kloss,invoice_10691.pdf""",Invoice
"Invoice,""10544,LONEP,2017-05-21,Fran witson,invoice_10544.pdf""",Invoice
"Purchase Order,""B-25764,119.00,43.00,5,Clothing,T-shirt""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Shipping Manifest,""order_10342.pdf,Order ID 10342 Shipping Details Ship Name Frankenversand Ship Address Berliner Platz 43 Ship Gay Munchen Ship Region Western Europe Ship Postal Code 80805 Ship Country Germany Customer Details CustomerID FRANK Customer Name Frankenversand Employee Details Employee Name Margaret Peacock Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2016-10-30 Shipped Date 2016-11-04 Products Product Chang Quanity 24 Unit Price 15.2 oat 364.7o999900900905, Product Gorgonzola Teno Quantity 56 Unit Price 10.0 Total 560.0 Product ilagd Sit Quantity 40 Unit Price 152 Total 608.0 Product Pate chinois Quantity 40 Unit Price 19.2 Total 768.0 Total Price Total Price 2300.8""",ShippingDocument
"Purchase Order,""B-25810,26.00,10.00,4,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""32 Mascarpone Fabioli 20 132""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""B-25853,95.00,11.00,4,Furniture,Furnishings""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""B-25959,252.00,56.00,2,Electronics,Phones""",PurchaseOrder
"Purchase Order,""1 Flotemysost 130 21.5""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""70 lOutback Lager 12 12""",PurchaseOrder
"Purchase Order,""a4 Queso Cabrales 12 168""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Shipping Manifest,""order_10914.pdf,Order ID 10914 Shipping Details Ship Name Queen Cazinha Ship Address Alameda dos Candrios, 891 Ship iy Sa0 Paulo Ship Region South America Ship Postal Code 05487-020 Ship Country Brazil Customer Details CustomerID QUEEN Customer Name Queen Cozinha Employee Details Employee Name Michael Suyama Shipper Details Shipper 101 Shipper Name Speedy Express Order Details Order Date 2016-0227 Shipped Date 2018-03-02 Products Product Flotemysost Quantity 25 Unit Price 21.5, Total 537 5 Total Price otal Price 537.5""",ShippingDocument
"Purchase Order,""26 Gumbar Gummibarchen 40 31.23,""",PurchaseOrder
"Purchase Order,""purchase_orders_11012.pdf,""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Shipping Manifest,""order_11025.pdf,Order ID 11025 Shipping Details Ship Name Wartian Herklus Ship Address Torkatu 38 Ship Cty Oulu Ship Region Scandinavia Ship Postal Code 90110 Ship Country Finiand Customer Details CustomerID WARTH Customer Name Wartian Herkku Employee Details Employee Name Michael Suyama Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2016-04-18, Shipped Date 2018-08-24 Products Product Chai Quantity 10 Unit Price 18.0, Total 180.0 Product Kenbu Quantity 20 Unit Price 6.0 Total 120.0 Total Price otal Price 300.0""",ShippingDocument
"Purchase Order,""B-25729,1549.00,-439.00,4,Electronics,Phones""",PurchaseOrder
"Invoice,""10897,HUNGO,2018-02-19,pavicia Mckenna,invoice_10897.pdf""",Invoice
"Purchase Order,""31 Gorgonzola Telino 120 125""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Invoice,""X51006414677.jpg,THE COFFEE BEAN,08042018,,,2,CHANGE OO""",Invoice
"Invoice,""11005,WILMK,2018-04-07,hat Kartunen,invoice_11005.pdf""",Invoice
"Inventory Report,"",,,,""",InventoryReport
"Purchase Order,""53 Perth Pasties 18 32.8""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Invoice,""10516,HUNGO,2017-04-24,pavicia Mckenna,invoice_10516.pdf""",Invoice
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""5 IChef Antons Gumbo Mix 130 21.35""",PurchaseOrder
"Purchase Order,""19 Teatime Chocolate Biscuits 50 loo""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""purchase_orders_10340.pdf,""",PurchaseOrder
"Shipping Manifest,""order_11010.pdf,Order ID 11010 Shipping Details Ship Name Reggiani Caseitit Ship Address Strada Provincale 124 Ship Cy Reggio Emilia Ship Region Southern Europe Ship Postal Code 42100 Ship Country tly Customer Details CustomerID REGGE Customer Name Reggiani Case Employee Details Employee Name Ancrow Fuller Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2016-04-09 Shipped Date 2018-04-21 Products Product. Uncle Bobs Organic Dried Pears Quantity 20 Unit Price 30.0 Total 600.0 Product Guarana Fantastica Quantity 10 Unit Price 4.5 Total 45.0 Total Price otal Price 645.0""",ShippingDocument
"Purchase Order,""purchase_orders_10601.pdf,""",PurchaseOrder
"Shipping Manifest,""order_10706.pdf,Order ID 10706 Shipping Details Ship Name Old World Deticatessen Ship Address 2743 Bering St Ship Cty Anchorage Ship Region North America Ship Postal Code 99508 Ship Country USA Customer Details Customer 1D OLOWO Customer Name Oid World Delicatessen Employee Details Employee Name Laura Callahan Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2017-10-16 Shipped Date 2017-10-21 Products Product Paviova Quantity 20 Unit Price 17.45 Total 349.0 Product Ipoh Coffee Quantity 24 Unit Price 46.0, Tota 1104.0 Product Raclette Courdavault Quanity 8 Unit Price 55.0, Total 440.0 Total Price otal Price 1893.0""",ShippingDocument
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Invoice,""10370,CHOPS,2016-12-03,Yang Wang,invoice_10370.pdf""",Invoice
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""purchase_orders_10481.pdf,""",PurchaseOrder
"Invoice,""X51006619509.jpg,,,,,15,YOUR CHANGE RM4""",Invoice
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""purchase_orders_10374.pdf,""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""B-25766,220.00,-19.00,2,Clothing,Saree""",PurchaseOrder
"Purchase Order,""B-25838,955.00,305.00,3,Electronics,Printers""",PurchaseOrder
"Purchase Order,""B-25651,823.00,-18.00,7,Furniture,Chairs""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-25703,97.00,-45.00,4,Clothing,Saree""",PurchaseOrder
"Invoice,""10436,BLONP,2017-02-05,Frécérique Ctoaux,invoice_10436.pdf""",Invoice
